pair_key,benchmark,model,n_tasks,b,policy,alpha,m,weight,variance_ratio,ratio_mc_se
hmmt__model=qwen2_5_7b,hmmt,qwen2_5_7b,30,16,tuned_ibn,0.13,7,0.36162047794655733,0.7930663486786127,0.0006177208471526761
hmmt__model=qwen3_5_27b,hmmt,qwen3_5_27b,30,16,tuned_ibn,0.13,7,0.36162047794655733,0.9948552042602309,0.00048411257161331265
hmmt__model=qwen3_5_4b,hmmt,qwen3_5_4b,30,16,tuned_ibn,0.13,7,0.36162047794655733,0.8641839411995295,0.00045518786976624223
hmmt__model=qwen3_5_9b,hmmt,qwen3_5_9b,30,16,tuned_ibn,0.13,7,0.36162047794655733,0.8833607030327735,0.0004866442673453533
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,1.0023715016426649,0.00022857850377734328
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.9837125792761783,0.0003008017546133693
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.913952228270795,0.00022527062360409384
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.9456467905572696,0.00029657017825803655
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,1.011890048268175,0.00023841280375253522
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,1.0182976810910456,0.00023795560050425934
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.699737635543358,0.000561086483346317
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6526149792550122,0.0007935340695206756
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6518779759175237,0.0008689955240387819
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8934031626546319,0.0002667693552674436
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8420632081228405,0.00031320411584841634
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8792099669931835,0.00027727855113729747
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.89676731368067,0.00029851442838758945
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7803259163869292,0.0004763877182345294
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.775659899908379,0.0003669764424934406
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.9805873190223715,0.00029264480323497804
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,1.0085156501192798,0.0003050131203148116
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.9973930575073411,0.0002492694857280019
math_100__model=qwen2_5_32b,math_100,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8315345219933252,0.0003312386022601443
math_100__model=qwen2_5_3b,math_100,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.9177841467864323,0.0002530995300536722
math_100__model=qwen2_5_7b,math_100,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.821224155984152,0.0002923287824274369
math_100__model=qwen3_5_27b,math_100,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.9786788401425544,0.00027487142565539585
math_100__model=qwen3_5_4b,math_100,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,1.0311582805237083,0.00027903347862303577
math_100__model=qwen3_5_9b,math_100,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,1.0114276377211682,0.0002793954670590181
mmlu_science__subject_college_biology__model=qwen2_5_32b,mmlu_science__subject_college_biology,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7017548641592716,0.0015230412492478992
mmlu_science__subject_college_biology__model=qwen2_5_3b,mmlu_science__subject_college_biology,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6774177167391895,0.0007357874349064146
mmlu_science__subject_college_biology__model=qwen2_5_7b,mmlu_science__subject_college_biology,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6862210421987079,0.0011632600208769319
mmlu_science__subject_college_biology__model=qwen3_5_27b,mmlu_science__subject_college_biology,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6181076493369095,0.0008975873160180642
mmlu_science__subject_college_biology__model=qwen3_5_4b,mmlu_science__subject_college_biology,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6477038691672528,0.0005895446555687924
mmlu_science__subject_college_biology__model=qwen3_5_9b,mmlu_science__subject_college_biology,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7133475203727545,0.0008036630290114419
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,mmlu_science__subject_college_chemistry,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7525682363433521,0.0004089205823867699
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6530175501235818,0.0005584680433504402
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6603178733395114,0.0005151524574934885
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6581171347925674,0.0005833759771464899
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6753523034480926,0.00047569476745712967
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6911027072788352,0.0005701385201981302
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7288250835614631,0.0003771881540136867
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.768048362294237,0.0005884627913413001
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7273400210279184,0.0005575596849930415
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8106066669831089,0.0023900455410952853
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6745410951679339,0.0012800917608716876
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8336785756243824,0.002297127247997286
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7487818954773964,0.00037659110776798774
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6191174893763143,0.0005130036297911691
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7189374561822102,0.0007620957352751789
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8040149238071915,0.0003028034839762134
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8559217068359055,0.0002727610017357977
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8755526282322912,0.00030573246427833964
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8690584042175249,0.00028754909672892246
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7995825066697992,0.00035493969916612324
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.6999949804436608,0.0003844424611472555
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7807374531274498,0.00028605811654093527
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8491598451334821,0.00028194084274974326
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.838413634643409,0.0002809645770486029
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.9043087580608027,0.0002411547532310235
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7532281263445293,0.00033691770705158514
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.692392096868484,0.00040115038235959583
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.7608568968233125,0.00033131458584396295
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8283646773088533,0.00027095574265845873
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,16,tuned_ibn,0.13,7,0.3592801511772745,0.8196469639302633,0.000313233062256381
aime24__model=qwen2_5_32b,aime24,qwen2_5_32b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8266017468260259,0.0006699891512470466
aime24__model=qwen2_5_3b,aime24,qwen2_5_3b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.7209766182077573,0.0007414459189565936
aime24__model=qwen2_5_7b,aime24,qwen2_5_7b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.7080615375172519,0.0005980314496796753
aime24__model=qwen3_5_27b,aime24,qwen3_5_27b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.7674826466938979,0.0004251702597136606
aime24__model=qwen3_5_4b,aime24,qwen3_5_4b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.851893581341306,0.0005248829756031494
aime24__model=qwen3_5_9b,aime24,qwen3_5_9b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.9028377010695083,0.0005670214703540389
aime25__model=qwen2_5_32b,aime25,qwen2_5_32b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.7706904971506182,0.0005872951554893168
aime25__model=qwen2_5_3b,aime25,qwen2_5_3b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.7984167385119403,0.0009501799962186611
aime25__model=qwen2_5_7b,aime25,qwen2_5_7b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.729150741877432,0.0005809408321432784
aime25__model=qwen3_5_27b,aime25,qwen3_5_27b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8322774268556143,0.0005696649459765966
aime25__model=qwen3_5_4b,aime25,qwen3_5_4b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8203058187684449,0.0006479106291044386
aime25__model=qwen3_5_9b,aime25,qwen3_5_9b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8019499868902528,0.000601667667481065
aime26__model=qwen2_5_32b,aime26,qwen2_5_32b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.733916618883672,0.0004308840935758025
aime26__model=qwen2_5_3b,aime26,qwen2_5_3b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.6684074075036859,0.0006466498272720526
aime26__model=qwen2_5_7b,aime26,qwen2_5_7b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.6886896330758793,0.0005946145375425942
aime26__model=qwen3_5_27b,aime26,qwen3_5_27b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8589607033076987,0.0006108769552160706
aime26__model=qwen3_5_4b,aime26,qwen3_5_4b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8479604495652056,0.0005090036276727144
aime26__model=qwen3_5_9b,aime26,qwen3_5_9b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8620379327958223,0.0004467661478290196
gpqa_diamond__domain_biology__model=qwen2_5_32b,gpqa_diamond__domain_biology,qwen2_5_32b,19,32,tuned_ibn,0.12,11,0.25697632007814214,0.6154874398359615,0.0010029068828916272
gpqa_diamond__domain_biology__model=qwen2_5_7b,gpqa_diamond__domain_biology,qwen2_5_7b,19,32,tuned_ibn,0.12,11,0.25697632007814214,0.6569214524940027,0.0014850068228688565
gpqa_diamond__domain_biology__model=qwen3_5_27b,gpqa_diamond__domain_biology,qwen3_5_27b,19,32,tuned_ibn,0.12,11,0.25697632007814214,0.7769665873767961,0.0007819462472856297
gpqa_diamond__domain_biology__model=qwen3_5_4b,gpqa_diamond__domain_biology,qwen3_5_4b,19,32,tuned_ibn,0.12,11,0.25697632007814214,0.8359803867167128,0.0006618534262401553
gpqa_diamond__domain_biology__model=qwen3_5_9b,gpqa_diamond__domain_biology,qwen3_5_9b,19,32,tuned_ibn,0.12,11,0.25697632007814214,0.8539514517358759,0.0006654186710526256
gpqa_diamond__domain_chemistry__model=qwen2_5_32b,gpqa_diamond__domain_chemistry,qwen2_5_32b,93,32,tuned_ibn,0.12,11,0.2524582863312799,0.6615838350858472,0.00035273954322788056
gpqa_diamond__domain_chemistry__model=qwen2_5_3b,gpqa_diamond__domain_chemistry,qwen2_5_3b,93,32,tuned_ibn,0.12,11,0.2524582863312799,0.6273336979507207,0.00039568051436992164
gpqa_diamond__domain_chemistry__model=qwen2_5_7b,gpqa_diamond__domain_chemistry,qwen2_5_7b,93,32,tuned_ibn,0.12,11,0.2524582863312799,0.5740455295129051,0.0005236780162018135
gpqa_diamond__domain_chemistry__model=qwen3_5_27b,gpqa_diamond__domain_chemistry,qwen3_5_27b,93,32,tuned_ibn,0.12,11,0.2524582863312799,0.9478711065697245,0.000369353301178218
gpqa_diamond__domain_chemistry__model=qwen3_5_4b,gpqa_diamond__domain_chemistry,qwen3_5_4b,93,32,tuned_ibn,0.12,11,0.2524582863312799,0.9147338671272578,0.00031684487173885075
gpqa_diamond__domain_chemistry__model=qwen3_5_9b,gpqa_diamond__domain_chemistry,qwen3_5_9b,93,32,tuned_ibn,0.12,11,0.2524582863312799,0.9160575788054585,0.00028274935579302037
gpqa_diamond__domain_physics__model=qwen2_5_32b,gpqa_diamond__domain_physics,qwen2_5_32b,86,32,tuned_ibn,0.12,11,0.2524592015477772,0.826745129591559,0.00034375158684976843
gpqa_diamond__domain_physics__model=qwen2_5_3b,gpqa_diamond__domain_physics,qwen2_5_3b,86,32,tuned_ibn,0.12,11,0.2524592015477772,0.63628460369868,0.00033143399125982337
gpqa_diamond__domain_physics__model=qwen2_5_7b,gpqa_diamond__domain_physics,qwen2_5_7b,86,32,tuned_ibn,0.12,11,0.2524592015477772,0.5703109482134996,0.000366572380911081
gpqa_diamond__domain_physics__model=qwen3_5_27b,gpqa_diamond__domain_physics,qwen3_5_27b,86,32,tuned_ibn,0.12,11,0.2524592015477772,0.657779985515677,0.0005433962992787495
gpqa_diamond__domain_physics__model=qwen3_5_4b,gpqa_diamond__domain_physics,qwen3_5_4b,86,32,tuned_ibn,0.12,11,0.2524592015477772,0.6650904048674157,0.0003706691119322783
gpqa_diamond__domain_physics__model=qwen3_5_9b,gpqa_diamond__domain_physics,qwen3_5_9b,86,32,tuned_ibn,0.12,11,0.2524592015477772,0.6505918652527234,0.0004704538811724834
hle__text_only_sample100__model=qwen2_5_32b,hle__text_only_sample100,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7911162267304914,0.0005720764443328145
hle__text_only_sample100__model=qwen2_5_3b,hle__text_only_sample100,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7531976225993164,0.0004568504749668551
hle__text_only_sample100__model=qwen2_5_7b,hle__text_only_sample100,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7361233396120747,0.0004787133031108813
hle__text_only_sample100__model=qwen3_5_27b,hle__text_only_sample100,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7591047011652101,0.0003121156277656552
hle__text_only_sample100__model=qwen3_5_4b,hle__text_only_sample100,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6886232140406938,0.00030762040220029855
hle__text_only_sample100__model=qwen3_5_9b,hle__text_only_sample100,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7201252470469253,0.00033163474351847804
hmmt__model=qwen2_5_32b,hmmt,qwen2_5_32b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.6278948665296934,0.0008885495501886536
hmmt__model=qwen2_5_3b,hmmt,qwen2_5_3b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.937636313062323,0.0010706048345185178
hmmt__model=qwen2_5_7b,hmmt,qwen2_5_7b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.7224512435348642,0.000586962973820513
hmmt__model=qwen3_5_27b,hmmt,qwen3_5_27b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.9677897435482192,0.0006207876263953083
hmmt__model=qwen3_5_4b,hmmt,qwen3_5_4b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8052562074171998,0.00042975428477647694
hmmt__model=qwen3_5_9b,hmmt,qwen3_5_9b,30,32,tuned_ibn,0.12,11,0.2551945249803162,0.8267681155806448,0.0004300293537459476
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,1.008981233592341,0.00030788496010429665
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.9490621183563686,0.00030184671426704724
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.874956727872551,0.0002904481891111041
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.9006158521428371,0.00028361066763169467
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,1.014915556119178,0.00026914826823849894
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,1.021888444212597,0.00027173693742592835
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.575825959951488,0.0005405319143703209
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5227242886248077,0.0006766290618514595
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5057374697600485,0.0007603210843038636
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.8511616047332278,0.00031761698622133296
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7828686719408748,0.0003249933226840399
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.8334046142882916,0.00032703729447795154
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.842360671433459,0.00032867606036958343
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6877773564230799,0.000473874019463488
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6805502275951187,0.0003806491586553094
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.9438735961373176,0.0002865863333500978
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.9864011519335109,0.00029511723515050265
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.9799090359846789,0.0002837843682886043
math_100__model=qwen2_5_32b,math_100,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7518487929093991,0.0003848159906820138
math_100__model=qwen2_5_3b,math_100,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.885225378983366,0.0002981445255113431
math_100__model=qwen2_5_7b,math_100,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7523510828970359,0.0002834199477458079
math_100__model=qwen3_5_27b,math_100,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.956307919111152,0.0003515534731925844
math_100__model=qwen3_5_4b,math_100,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,1.0577430249813664,0.00033847316815537276
math_100__model=qwen3_5_9b,math_100,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,1.0129601392157768,0.00037675768769714546
mmlu_science__subject_college_biology__model=qwen2_5_32b,mmlu_science__subject_college_biology,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5682529842794339,0.0012507731982453396
mmlu_science__subject_college_biology__model=qwen2_5_3b,mmlu_science__subject_college_biology,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5471720157598828,0.0007319278693165694
mmlu_science__subject_college_biology__model=qwen2_5_7b,mmlu_science__subject_college_biology,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5443233447065179,0.0010874275402416266
mmlu_science__subject_college_biology__model=qwen3_5_27b,mmlu_science__subject_college_biology,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.4751214184159498,0.0007716194848719752
mmlu_science__subject_college_biology__model=qwen3_5_4b,mmlu_science__subject_college_biology,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5030283357921399,0.0005083541249707835
mmlu_science__subject_college_biology__model=qwen3_5_9b,mmlu_science__subject_college_biology,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5999088468018755,0.0008198104623671434
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,mmlu_science__subject_college_chemistry,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6466047940478846,0.0004464128939739511
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5158399735914398,0.00046775586587593935
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5265229220014516,0.0004785691404047747
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5356224344968017,0.0005433406972558245
