pair_key,benchmark,model,n_tasks,b,policy,alpha,m,weight,variance_ratio,ratio_mc_se
hmmt__model=qwen2_5_7b,hmmt,qwen2_5_7b,30,16,hbn,,6,0.35264930588277205,0.7957632787824033,0.0007156983047138892
hmmt__model=qwen2_5_7b,hmmt,qwen2_5_7b,30,32,hbn,,10,0.28592995791015385,0.7430779018266613,0.0006228678206647043
hmmt__model=qwen2_5_7b,hmmt,qwen2_5_7b,30,64,hbn,,16,0.2228152798475245,0.6901625401750242,0.0007048970691860085
hmmt__model=qwen3_5_27b,hmmt,qwen3_5_27b,30,8,hbn,,4,0.4827531212313649,0.9751552515784196,0.0001988490217090882
hmmt__model=qwen3_5_27b,hmmt,qwen3_5_27b,30,16,hbn,,6,0.35264930588277205,0.951492466286303,0.00025798302259885436
hmmt__model=qwen3_5_27b,hmmt,qwen3_5_27b,30,32,hbn,,10,0.28592995791015385,0.9198413339624076,0.0002695465401833262
hmmt__model=qwen3_5_27b,hmmt,qwen3_5_27b,30,64,hbn,,16,0.2228152798475245,0.8841368776324308,0.0002376394801715165
hmmt__model=qwen3_5_4b,hmmt,qwen3_5_4b,30,8,hbn,,4,0.4827531212313649,0.9373629137236765,0.00013869814872499497
hmmt__model=qwen3_5_4b,hmmt,qwen3_5_4b,30,16,hbn,,6,0.35264930588277205,0.8831538360463249,0.00024150054026569125
hmmt__model=qwen3_5_4b,hmmt,qwen3_5_4b,30,32,hbn,,10,0.28592995791015385,0.8274337533385177,0.00022305482545396517
hmmt__model=qwen3_5_4b,hmmt,qwen3_5_4b,30,64,hbn,,16,0.2228152798475245,0.7784588747528257,0.00020336071817883292
hmmt__model=qwen3_5_9b,hmmt,qwen3_5_9b,30,8,hbn,,4,0.4827531212313649,0.945756489262225,0.00012588010005608292
hmmt__model=qwen3_5_9b,hmmt,qwen3_5_9b,30,16,hbn,,6,0.35264930588277205,0.8971267607162954,0.00019853191867239903
hmmt__model=qwen3_5_9b,hmmt,qwen3_5_9b,30,32,hbn,,10,0.28592995791015385,0.8457229920079024,0.00020037970909031973
hmmt__model=qwen3_5_9b,hmmt,qwen3_5_9b,30,64,hbn,,16,0.2228152798475245,0.8003700044551938,0.0001633161434188613
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.9744515452295321,9.520065553885526e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.9705128316255969,0.00016763023806375054
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.940610322847408,0.0001816282150262876
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.911380398275882,0.00018313975801846505
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.9630198227417487,7.744443446124705e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.937604394516001,8.96444486106319e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.9063022109696737,9.651132382177435e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.874050265773539,9.19327995671525e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.9442160943800895,0.00012655920599690946
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.9032549156235337,0.00013136919721925858
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.8572459702036698,0.00015006200081888705
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.8123228811401231,0.000143373212806054
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.9507153041399545,6.74421231487566e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.9151776492040862,0.00010947950907024279
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.8780783733836611,0.00010249364990066696
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.8418373654216873,9.965932428600207e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.9780837498101754,6.404390744661714e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.9611416971427549,7.620050965532202e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.942560046831886,8.002254785755232e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.9252495013249663,7.379376983256833e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.9832224756545238,6.288526359009478e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.9660945284047084,7.042919312861275e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.9484050032639398,6.82614733133179e-05
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.9310863218149967,6.447823622996712e-05
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.7711290915075392,0.0007713255819751688
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.6589207875605043,0.0007877220216318391
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.5632051021309273,0.0006669574290401611
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.48100238297703746,0.0005571016922070699
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.7133294725255664,0.0007437371643952004
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.5945822506341041,0.0009554568738922993
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.49353540002345747,0.0008482617116195416
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.40293258744617955,0.0007953083993141153
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.7301213157927189,0.000958145449336552
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.5888132220450437,0.0010485243144649863
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.46339342317303855,0.0009018290569980938
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.361233006590805,0.0006610244398866642
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.9162316534856654,0.00017096926666384764
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.8749279260224374,0.00023106723420700096
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.8315729492615482,0.0002408534906234791
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.7854980339564918,0.00023268968535215654
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.8986309045340634,0.0002635364579462882
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.840936742036843,0.0002875653487718139
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.7839444808095806,0.00027142777512751824
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.7313446181094383,0.0002446239704244526
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.910534745823281,0.00018614983321975316
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.8664962881995741,0.00024389123311979564
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.8214065470680871,0.0002779532647619893
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.7698180540408917,0.000290099399365848
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.9296340873850977,0.00017043495585441134
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.8833734906607125,0.00024075336352521198
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.8310726883394531,0.0002599606989361438
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.7746298929142417,0.00023906232691360123
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.8736317755607258,0.00046460488883455405
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.7873018807879696,0.0005081957539507825
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.7066629271613589,0.0004911601404077809
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.6311840218065896,0.0004317233173784018
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.8522573266447108,0.0002722153314648325
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.7731698336473931,0.0003622174096256906
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.6880347078537254,0.00037992852646544234
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.6100915909703897,0.00033166347019202214
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.9683540997528275,7.438485458889041e-05
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.9393018539769473,0.00011592798622971263
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.9046035068018419,0.0001105449188951942
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.870539337583617,0.00010750260200361254
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.9690449591654647,6.993003000130692e-05
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.949518517637375,0.0001224542541554915
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.9199477596061864,0.00011784358459525613
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.8935098697188548,0.0001111863501987938
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.9788897781675268,5.0341254918450584e-05
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.9574990429876657,7.41237410187086e-05
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.9306888049450712,7.994164241678181e-05
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.9049992625389169,7.170806027554542e-05
math_100__model=qwen2_5_32b,math_100,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.8955285353767188,0.00022223544118504866
math_100__model=qwen2_5_32b,math_100,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.8276958079526733,0.0003260958482451745
math_100__model=qwen2_5_32b,math_100,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.7580602059009267,0.0003609846283277264
math_100__model=qwen2_5_32b,math_100,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.6872895574731378,0.00032875628011477684
math_100__model=qwen2_5_3b,math_100,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.9432767496078726,0.0001247497243312859
math_100__model=qwen2_5_3b,math_100,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.8995191760000563,0.00016107348391262118
math_100__model=qwen2_5_3b,math_100,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.8590871439273275,0.00016191727443217366
math_100__model=qwen2_5_3b,math_100,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.8203821397022698,0.0001449102143436803
math_100__model=qwen2_5_7b,math_100,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.8907612310681035,0.00013768682471321638
math_100__model=qwen2_5_7b,math_100,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.8138875012758087,0.00019530282340460015
math_100__model=qwen2_5_7b,math_100,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.753074466583692,0.00019792721758594387
math_100__model=qwen2_5_7b,math_100,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.6983968313500959,0.0001970832596245743
math_100__model=qwen3_5_27b,math_100,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.9717020834291008,0.00016292610052859254
math_100__model=qwen3_5_27b,math_100,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.9456460237733519,0.00019605301528853136
math_100__model=qwen3_5_27b,math_100,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.9133182194865617,0.0002187759716127368
math_100__model=qwen3_5_27b,math_100,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.8737318864245086,0.00021334023265684392
math_100__model=qwen3_5_4b,math_100,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.9949361530646977,0.0001804326815444811
math_100__model=qwen3_5_4b,math_100,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,1.0243902398968552,0.0003489311601016773
math_100__model=qwen3_5_4b,math_100,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,1.004055487763741,0.0003542231067669802
math_100__model=qwen3_5_4b,math_100,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.9771919608366193,0.00032624433064579243
math_100__model=qwen3_5_9b,math_100,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.9835742376255001,0.00018224117389205053
math_100__model=qwen3_5_9b,math_100,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.995477097677969,0.00035347660047195675
math_100__model=qwen3_5_9b,math_100,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.9645697557016497,0.0003526544867990182
math_100__model=qwen3_5_9b,math_100,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.9243312636347281,0.00033260116562774136
mmlu_science__subject_college_biology__model=qwen2_5_32b,mmlu_science__subject_college_biology,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.6275621981386346,0.0005295119320873391
mmlu_science__subject_college_biology__model=qwen2_5_32b,mmlu_science__subject_college_biology,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.510464380905842,0.0005605714420366844
mmlu_science__subject_college_biology__model=qwen2_5_32b,mmlu_science__subject_college_biology,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.4304682869976031,0.0005571817028649941
mmlu_science__subject_college_biology__model=qwen2_5_32b,mmlu_science__subject_college_biology,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.3578227221360544,0.0006150188566829213
mmlu_science__subject_college_biology__model=qwen2_5_3b,mmlu_science__subject_college_biology,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.7026031777659318,0.0011292222356448012
mmlu_science__subject_college_biology__model=qwen2_5_3b,mmlu_science__subject_college_biology,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.5788843137141974,0.0009270720707895064
mmlu_science__subject_college_biology__model=qwen2_5_3b,mmlu_science__subject_college_biology,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.48355738156980355,0.0007411055463121415
mmlu_science__subject_college_biology__model=qwen2_5_3b,mmlu_science__subject_college_biology,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.39525185194167356,0.0008811836954163421
mmlu_science__subject_college_biology__model=qwen2_5_7b,mmlu_science__subject_college_biology,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.6566325357321529,0.0005949015618526908
mmlu_science__subject_college_biology__model=qwen2_5_7b,mmlu_science__subject_college_biology,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.5322373793280349,0.0007649054232302092
mmlu_science__subject_college_biology__model=qwen2_5_7b,mmlu_science__subject_college_biology,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.42745748570345077,0.0006871172113062735
mmlu_science__subject_college_biology__model=qwen2_5_7b,mmlu_science__subject_college_biology,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.3336858269081835,0.0005588515864351782
mmlu_science__subject_college_biology__model=qwen3_5_27b,mmlu_science__subject_college_biology,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.6721613042804528,0.001189154214769376
mmlu_science__subject_college_biology__model=qwen3_5_27b,mmlu_science__subject_college_biology,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.5286789903982467,0.001118289298753428
mmlu_science__subject_college_biology__model=qwen3_5_27b,mmlu_science__subject_college_biology,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.4292514058010265,0.0011112430177752431
mmlu_science__subject_college_biology__model=qwen3_5_27b,mmlu_science__subject_college_biology,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.3364328704128332,0.0011052588833142625
mmlu_science__subject_college_biology__model=qwen3_5_4b,mmlu_science__subject_college_biology,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.732025739375513,0.0007536459419532662
mmlu_science__subject_college_biology__model=qwen3_5_4b,mmlu_science__subject_college_biology,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.60055789545705,0.0008304663804755717
mmlu_science__subject_college_biology__model=qwen3_5_4b,mmlu_science__subject_college_biology,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.4856262475537706,0.0006846747746305027
mmlu_science__subject_college_biology__model=qwen3_5_4b,mmlu_science__subject_college_biology,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.3918401625886696,0.00046538482770149946
mmlu_science__subject_college_biology__model=qwen3_5_9b,mmlu_science__subject_college_biology,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.7863963371171929,0.0009139350745043736
mmlu_science__subject_college_biology__model=qwen3_5_9b,mmlu_science__subject_college_biology,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.7014492681018052,0.0010843488598208336
mmlu_science__subject_college_biology__model=qwen3_5_9b,mmlu_science__subject_college_biology,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.6006866730662114,0.0010865282324438183
mmlu_science__subject_college_biology__model=qwen3_5_9b,mmlu_science__subject_college_biology,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.4981137431431599,0.0012013033830424239
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,mmlu_science__subject_college_chemistry,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.8465364109938428,0.0003635950573325487
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,mmlu_science__subject_college_chemistry,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.750045821250334,0.0005109636766776549
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,mmlu_science__subject_college_chemistry,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.6524322830293049,0.000495518897608521
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,mmlu_science__subject_college_chemistry,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.5608590627397352,0.0004440354063476923
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.7797904959332925,0.0005420013005585347
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.6454915168887211,0.0006198925907607328
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.5159221927131379,0.0005616441484441222
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.40822936638748586,0.00042319487364799553
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.7916628098105921,0.000551927708716705
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.6615298418254836,0.0006139923114160707
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.5325652891092707,0.0005669594685418191
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.4209754559712817,0.0004491212070702031
